id,name,address,comment,created_at,latitude,longitude,sentiment
9757,Little Italy Pizza,"50 Fulton St, New York, NY 10038",Really good pizza,2016-01-20 22:19:28,40.706807,-74.009489,1
9758,Pret A Manger,"179 Broadway (btwn Dey St & Cortlandt St), New York, NY 10007",Love their boxes! Especially salmon and mango salad. So delicious and healthy at the same time.🍋🥬,2020-02-02 02:29:22,40.706807,-74.009489,1
9759,Pret A Manger,"179 Broadway (btwn Dey St & Cortlandt St), New York, NY 10007","New York'un dört yanını parselleyen organik olduğunu iddia eden fast food -kendilerine hayatta böyle demezler ama bence öyle- zinciri. Kahveden sandöviçe kadar her şey var ve ""organic"". Eşim bayılıyor",2018-06-15 20:11:44,40.706807,-74.009489,0
9760,Pret A Manger,"179 Broadway (btwn Dey St & Cortlandt St), New York, NY 10007",Convenient quick service lunch spot for all employees located at 1WTC,2018-04-08 00:29:05,40.706807,-74.009489,0
9761,Pret A Manger,"179 Broadway (btwn Dey St & Cortlandt St), New York, NY 10007",Love this place!😍,2017-10-29 17:28:19,40.706807,-74.009489,1
9762,Pret A Manger,"179 Broadway (btwn Dey St & Cortlandt St), New York, NY 10007",Nice coffee...add with cream..woww!!,2017-09-10 00:07:17,40.706807,-74.009489,1
9763,Sweetgreen,"3 World Trade Ctr, New York, NY 10007",Great healthy break 👍🏻,2024-05-31 11:42:01,40.706807,-74.009489,1
9764,Sweetgreen,"3 World Trade Ctr, New York, NY 10007","Order online or via the app, the line is always long.",2022-09-14 16:51:37,40.706807,-74.009489,0
9765,Lil Chef Mama,"27 Cliff St (btw John & Fulton), New York, NY 10038","Finally, good Thai in FiDi",2021-09-21 17:29:11,40.706807,-74.009489,1
9766,Lil Chef Mama,"27 Cliff St (btw John & Fulton), New York, NY 10038",Amazing amazing food! And impeccable service! Your quintessential underrated hole in the wall. Go here if you get a chance! And definitely try the Chiangmai noodles and the Roti curry chicken!,2021-09-05 19:56:01,40.706807,-74.009489,1
9767,Lil Chef Mama,"27 Cliff St (btw John & Fulton), New York, NY 10038",Check out the pad kee mao chicken.. yumm ! spicy too,2021-06-30 00:38:14,40.706807,-74.009489,0
9768,Lil Chef Mama,"27 Cliff St (btw John & Fulton), New York, NY 10038",The mini dumplings (pork) are tiny!!,2021-06-30 00:22:33,40.706807,-74.009489,-1
9769,Lil Chef Mama,"27 Cliff St (btw John & Fulton), New York, NY 10038",Check out the soft opening menu,2021-06-30 00:10:43,40.706807,-74.009489,0
9770,Schilling,"109 Washington St, New York, NY 10006","Chicken Schnitzel is great, nice cozy atmosphere too",2022-10-30 15:10:38,40.706807,-74.009489,1
9771,Schilling,"109 Washington St, New York, NY 10006",My favorite is to get the spätzle and Brussels sprouts and mix them together.,2020-01-19 15:53:27,40.706807,-74.009489,1
9772,Schilling,"109 Washington St, New York, NY 10006",Wiener schnitzel and apple strudel! To die for!,2019-07-15 21:51:46,40.706807,-74.009489,-1
9773,Schilling,"109 Washington St, New York, NY 10006","The schnitzel is really good, also the toast with toppings’ options are good but just be aware they’re small so won’t fill you up",2018-05-19 00:45:35,40.706807,-74.009489,1
9774,Schilling,"109 Washington St, New York, NY 10006",Happy Hour until 6pm! Discounted drinks.,2018-05-04 22:17:47,40.706807,-74.009489,1
9775,Potbelly Sandwich Shop,"90 Broad St, New York, NY 10004",Subway style sandwiches with terrible music and artificial ingredients,2019-02-07 21:10:01,40.706807,-74.009489,-1
9776,Potbelly Sandwich Shop,"90 Broad St, New York, NY 10004",Love these toasty sandwiches! Their Italian stands out when it’s toasted up. Get the hot peppers!,2018-01-04 05:26:17,40.706807,-74.009489,1
9777,Potbelly Sandwich Shop,"90 Broad St, New York, NY 10004","Enhanced Subway - great subs, perfect for turists - Wifi and clean restroom !",2014-12-30 02:36:17,40.706807,-74.009489,1
9778,Potbelly Sandwich Shop,"90 Broad St, New York, NY 10004","Order online for carryout, it's faster and convenient during lunch ❤️",2014-11-06 17:13:49,40.706807,-74.009489,0
9779,Potbelly Sandwich Shop,"90 Broad St, New York, NY 10004",Sandwiches both hot and cold.,2014-09-29 19:49:41,40.706807,-74.009489,0
9780,Toro Loco,"15 Stone St, New York, NY 10004",Try the Quesadillas with Chicken!!!,2023-08-03 02:22:38,40.706807,-74.009489,0
9781,Toro Loco,"15 Stone St, New York, NY 10004",Lively brunch spot with a impromptu burlesque show!,2019-11-15 18:36:03,40.706807,-74.009489,1
9782,Toro Loco,"15 Stone St, New York, NY 10004","Perfect after work spot for drinks, the food was great, lots of good vegetarian options.",2019-09-29 15:19:02,40.706807,-74.009489,1
9783,Toro Loco,"15 Stone St, New York, NY 10004","Thrillist Top 5 Wings NYC: Pick a drink heavy on tequila, order the Toro Loco wings -- they’re sweet, saucy, and ideal for soaking up a championship level of liquor",2019-04-26 20:04:26,40.706807,-74.009489,1
9784,Toro Loco,"15 Stone St, New York, NY 10004",Guacamole is yummy,2019-04-19 22:44:39,40.706807,-74.009489,1
9785,The Fulton,"89 South St (Fulton), New York, NY 10038",Bel endroit mais nourriture très moyenne et prix trop élevé par rapport à la qualité,2023-08-23 12:59:08,40.706807,-74.009489,0
9786,The Fulton,"89 South St (Fulton), New York, NY 10038",The location is great but the food sub par and overpriced,2022-09-29 19:11:24,40.706807,-74.009489,1
9787,The Fulton,"89 South St (Fulton), New York, NY 10038","Seafood obviously the star- sashimi done with care, every plate sauced to perfection. Menu changes often, if you are lucky enough to encounter the swordfish with citrus and chili sauce- CANT MISS!",2022-01-30 17:20:41,40.706807,-74.009489,1
9788,The Fulton,"89 South St (Fulton), New York, NY 10038",100% disappointed not to find the lemon pie ! 🙊 Thumbs down,2021-09-27 01:16:02,40.706807,-74.009489,-1
9789,The Fulton,"89 South St (Fulton), New York, NY 10038","Insufficiently life-changing food given the eye-watering prices. Enjoyed the lobster noodles ($54!) and hopper shrimp. Confused, laggardly service. Bring a hip flask if you don’t wanna die of thirst.",2021-07-20 18:10:16,40.706807,-74.009489,-1
9790,The Best of New York Food,"150 Water St, New York, NY 10005",They serve vegan sandwiches!,2020-08-11 00:13:13,40.706807,-74.009489,0
9791,The Best of New York Food,"150 Water St, New York, NY 10005",Great spot to get breakfast!,2020-08-11 00:06:10,40.706807,-74.009489,1
9792,The Best of New York Food,"150 Water St, New York, NY 10005",Don't forget your fries in an order if you forget you will be charged double for the same size side order. Only certain people make good sandwiches in there the others make 5$ heros and charge you 9$.,2014-06-07 20:36:21,40.706807,-74.009489,1
9793,The Best of New York Food,"150 Water St, New York, NY 10005",Chicken club is good. Big sandwiches. For around $10,2013-07-22 16:32:14,40.706807,-74.009489,1
9794,The Best of New York Food,"150 Water St, New York, NY 10005",The beef sausage is amazing...,2013-05-31 12:27:45,40.706807,-74.009489,0
9795,Stage Door Delicatessen,"26 Vesey St (Church St), New York, NY 10007",My friend loves musicals. I think that’s why he likes this place.,2022-12-29 22:20:32,40.706807,-74.009489,1
9796,Stage Door Delicatessen,"26 Vesey St (Church St), New York, NY 10007",Great grilled chicken,2021-08-05 23:01:27,40.706807,-74.009489,1
9797,Stage Door Delicatessen,"26 Vesey St (Church St), New York, NY 10007",Been here once and the pizza was great!,2020-01-12 21:44:54,40.706807,-74.009489,1
9798,Stage Door Delicatessen,"26 Vesey St (Church St), New York, NY 10007",Nice Sandwiches,2019-11-15 17:19:39,40.706807,-74.009489,1
9799,Stage Door Delicatessen,"26 Vesey St (Church St), New York, NY 10007",Good sandwich of any kind,2019-09-27 02:36:10,40.706807,-74.009489,1
9800,Wf Beer Garden,"33 Vesey St, New York, NY 10007",A great place to take a break from tourist-ing.,2024-06-16 12:28:17,40.706807,-74.009489,1
9801,Taco Bell,"58 Fulton St (at Cliff St), New York, NY 10038","Kovezzen meg barki, de en birom azt a kajat.",2023-07-18 01:13:24,40.706807,-74.009489,0
9802,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038",Good spot for a drink,2020-02-26 20:06:42,40.706807,-74.009489,1
9803,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038","Small bar with additional seating upstairs. Fair cocktail list, good food, and rotating beer list. Solid spot for watching a game and grabbing a drink.",2018-03-30 11:51:00,40.706807,-74.009489,1
9804,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038",Pigs in a blanket!!,2018-02-11 14:58:47,40.706807,-74.009489,0
9805,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038","Great atmosphere, little corner bar with old brick walls. Barkeeps are very griendly and welcoming",2018-01-26 00:15:56,40.706807,-74.009489,1
9806,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038","Cozy and chill. The bar staff are so incredibly friendly and attentive, make you feel like an old friend. They make great drinks too 👌🏼",2017-03-31 03:31:46,40.706807,-74.009489,1
9807,Malibu Farm,"89 South St (Pier 17), New York, NY 10038",Nothing here will blow your mind but the drinks are ok and it is on the water so that is nice.,2022-08-29 16:47:30,40.706807,-74.009489,1
9808,Malibu Farm,"89 South St (Pier 17), New York, NY 10038",Everything is great.,2022-08-05 03:55:37,40.706807,-74.009489,1
9809,Malibu Farm,"89 South St (Pier 17), New York, NY 10038","All the food was delicious, from our shared plates (the nachos, hummus and burrata) to my entrée (DIY fish tacos) — really loved that the tortilla tasted like a real tortilla (milled corn).",2021-05-29 00:53:17,40.706807,-74.009489,1
9810,Malibu Farm,"89 South St (Pier 17), New York, NY 10038","The portions here are laughable. When the entrees arrived, we ordered another entree and appetizer. Very disappointed. And the food was not worth the prices",2021-05-19 13:51:07,40.706807,-74.009489,-1
9811,Malibu Farm,"89 South St (Pier 17), New York, NY 10038","Love this place in LA. wish the menu options were broader here though, especially for meatless options. I got the cauliflower pizza and it is too heavily vegetabley, not really anything like “pizza”",2020-01-26 23:31:57,40.706807,-74.009489,1
9812,Bill's Bar & Burger,"85 West St (btwn Carlisle & Albany St), New York, NY 10006",The Shakes are a whole meal in themselves 😅,2022-08-29 16:42:11,40.706807,-74.009489,0
9813,Bill's Bar & Burger,"85 West St (btwn Carlisle & Albany St), New York, NY 10006",Buenas hamburguesas y buena atención,2020-01-24 02:24:22,40.706807,-74.009489,0
9814,Bill's Bar & Burger,"85 West St (btwn Carlisle & Albany St), New York, NY 10006",The BBQ wings and fried okra and pickles are excellent! https://www.instagram.com/p/B3H_XsLnLeS/?igshid=yowt07hn23e,2019-10-04 13:04:30,40.706807,-74.009489,1
9815,Bill's Bar & Burger,"85 West St (btwn Carlisle & Albany St), New York, NY 10006",Proper cold beer! Mini B’s are great. Visit mon-fri 4-7 pm happy hour to get variety of appetizers and beer half price.,2019-04-03 19:03:53,40.706807,-74.009489,1
9816,Bill's Bar & Burger,"85 West St (btwn Carlisle & Albany St), New York, NY 10006",So authentic and such friendly enthusiastic staff. Do recommend this place,2019-02-28 21:57:36,40.706807,-74.009489,1
9817,Chipotle Mexican Grill,"111 Fulton St (at William St), New York, NY 10038",They tend to run out of stuff here,2016-07-25 19:13:27,40.706807,-74.009489,0
9818,Chipotle Mexican Grill,"111 Fulton St (at William St), New York, NY 10038",Not quite as crowded as some other locations during the lunch rush.,2015-12-07 04:27:44,40.706807,-74.009489,0
9819,Chipotle Mexican Grill,"111 Fulton St (at William St), New York, NY 10038",everything,2015-08-05 18:54:31,40.706807,-74.009489,0
9820,Chipotle Mexican Grill,"111 Fulton St (at William St), New York, NY 10038","Too crowded during lunch, I will rather skip it. Or wait until after 4 to buy food there",2015-08-04 23:30:33,40.706807,-74.009489,0
9821,Chipotle Mexican Grill,"111 Fulton St (at William St), New York, NY 10038",Lines are crazy between 1-2:30pm,2015-07-20 17:14:27,40.706807,-74.009489,-1
9822,Hanover Gourmet Deli,"3 Hanover Sq, New York, NY 10004",Delicious quick lunch here.,2019-09-16 18:13:57,40.706807,-74.009489,1
9823,Hanover Gourmet Deli,"3 Hanover Sq, New York, NY 10004","Ordered bacon egg and cheese, they forgot the bacon...",2018-08-24 13:31:58,40.706807,-74.009489,0
9824,Hanover Gourmet Deli,"3 Hanover Sq, New York, NY 10004",Horrible service - super inefficient. Last time I try and come here to save a few bucks.. I'll stick to open kitchen.,2015-09-17 13:39:34,40.706807,-74.009489,1
9825,Hanover Gourmet Deli,"3 Hanover Sq, New York, NY 10004",The specialty burgers are my absolute favorite. Cooked to perfection and the fries are delish!,2014-11-12 17:39:09,40.706807,-74.009489,1
9826,Hanover Gourmet Deli,"3 Hanover Sq, New York, NY 10004",The cashiers fight for the next customer by screaming when you walk in the door. Solid eggs though.,2014-05-13 12:44:54,40.706807,-74.009489,-1
9827,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005",Try the Shepherds Pie. Seasoned just right.,2022-07-30 18:46:32,40.706807,-74.009489,0
9828,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005",Great bar to hang out in for hours.,2021-06-25 02:24:53,40.706807,-74.009489,1
9829,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005","Great lunch menu. The food is very good. Get the cream of spinach soup, pork tenderloins with greens and mash. Fish and chips with tartar and malt vinegar is fantastic.",2021-04-26 18:54:28,40.706807,-74.009489,1
9830,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005","beer, drinks and mostly – people!",2020-02-23 03:42:24,40.706807,-74.009489,0
9831,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005",Quite loud and crowded after work. A good time with the right group of people and if you can get a table reserved.,2019-11-22 09:07:12,40.706807,-74.009489,1
9832,Subway,"112 John St (at Pearl St), New York, NY 10038",Great place to grub lunch,2018-01-30 14:55:51,40.706807,-74.009489,1
9833,Subway,"112 John St (at Pearl St), New York, NY 10038",Great place to grab lunch,2018-01-30 14:55:07,40.706807,-74.009489,1
9834,Subway,"112 John St (at Pearl St), New York, NY 10038",Great place to grab lunch,2018-01-30 14:55:07,40.706807,-74.009489,1
9835,Subway,"112 John St (at Pearl St), New York, NY 10038",Best price in town compare to other lunch places. Staffs there really fast to get everybody out of the line.,2018-01-30 14:49:31,40.706807,-74.009489,1
9836,Subway,"112 John St (at Pearl St), New York, NY 10038",Great place a grub lunch,2017-07-21 02:25:07,40.706807,-74.009489,1
9837,Lenwich,"10 Hanover Sq, New York, NY 10005",Better than Subway don’t as good as a local deli. Bring ear plug when people move a chair or table it’s like  a chalkboard!,2018-03-21 16:46:31,40.706807,-74.009489,1
9838,Lenwich,"10 Hanover Sq, New York, NY 10005",This location is REALLY slow. Order ahead.,2016-09-15 20:04:18,40.706807,-74.009489,0
9839,Lenwich,"10 Hanover Sq, New York, NY 10005",Fresh sandwiches and a lot of healthy options.,2015-12-22 11:14:39,40.706807,-74.009489,1
9840,Lenwich,"10 Hanover Sq, New York, NY 10005","Sandwiches are ok, but not worth the chaotic ordering system at rush hour.",2015-11-05 18:08:03,40.706807,-74.009489,1
9841,Lenwich,"10 Hanover Sq, New York, NY 10005","When pushed or dragged, the chair-on-floor screeching in the dining area is an unspeakable act of acoustical terror.",2015-05-06 19:57:53,40.706807,-74.009489,-1
9842,Concierge Lounge - New York Marriott Downtown,"85 West St (Albany St.), New York, NY 10006","I've been to better Marriott lounges, this covers all the basics. The best part of the lounge is the view of the Hudson River with the Statue of Liberty. The staff are super friendly & aim to please.",2016-11-28 20:23:35,40.706807,-74.009489,1
9843,Country Cafe,"80 Maiden Ln, New York, NY 10038","Variety of food, drinks and desserts!! Plenty of places where to sit, warm friendly people, I get my breakfast from here every morning on my way to work",2022-01-28 18:13:58,40.706807,-74.009489,1
9844,Ashby's,"120 Broadway (at Pine St.), New York, NY 10271",Awful customer service! So rude.,2016-11-01 15:30:34,40.706807,-74.009489,-1
9845,Ashby's,"120 Broadway (at Pine St.), New York, NY 10271",Amazing coffee!!,2016-10-06 12:29:20,40.706807,-74.009489,1
9846,Ashby's,"120 Broadway (at Pine St.), New York, NY 10271",Salad line!!!! Always!,2015-03-25 23:34:32,40.706807,-74.009489,0
9847,Ashby's,"120 Broadway (at Pine St.), New York, NY 10271","Shit service but good soup, decent value, good choice for lunch in fidi",2014-07-29 16:24:49,40.706807,-74.009489,1
9848,Ashby's,"120 Broadway (at Pine St.), New York, NY 10271","the food is pretty terrible, but sure beats walking to lunch in the rain!",2013-11-07 19:04:46,40.706807,-74.009489,1
9849,Burger King,"16 Beaver St, New York, NY 10004",Not enough seating,2019-08-10 17:23:53,40.706807,-74.009489,0
9850,Blarney Stone Restaurant,"11 Trinity Pl (at Morris St), New York, NY 10006",Eater: A Gravy-Drenched Brisket Sandwich Lies Hidden in an Old Irish Pub in FiDi. Blarney Stone’s sloppy brisket sandwich doused in gravy is a darn good relic of old pub fare.,2019-08-28 15:30:32,40.706807,-74.009489,0
9851,Blarney Stone Restaurant,"11 Trinity Pl (at Morris St), New York, NY 10006",Busy but relaxed pub. Hearty menu and a good spicy Bloody Mary,2018-05-28 13:25:59,40.706807,-74.009489,1
9852,Blarney Stone Restaurant,"11 Trinity Pl (at Morris St), New York, NY 10006",John Vargas and New Old Rock Deli are a horrible disrespectful bookers for your venue. I suggest you find someone more trendy and less rude.,2018-04-07 17:39:23,40.706807,-74.009489,-1
9853,Blarney Stone Restaurant,"11 Trinity Pl (at Morris St), New York, NY 10006",Brendan is an excellent bartender.,2017-03-13 23:45:46,40.706807,-74.009489,1
9854,Blarney Stone Restaurant,"11 Trinity Pl (at Morris St), New York, NY 10006",cheap-looking place with prices like in expensive pub. It can be visited only in the case of extreme despair,2017-01-09 13:59:32,40.706807,-74.009489,1
9855,One Dine,"285 Fulton St, New York, NY 10007","La vista a la ciudad , la atención.",2019-02-18 21:34:52,40.706807,-74.009489,0
9856,One Dine,"285 Fulton St, New York, NY 10007","we got the brussel sprouts, mushroom flatbread and arugula salad and it was pretty good.",2018-05-07 12:16:36,40.706807,-74.009489,1
9857,One Dine,"285 Fulton St, New York, NY 10007",friendly staff.,2018-05-07 12:15:47,40.706807,-74.009489,1
9858,One Dine,"285 Fulton St, New York, NY 10007","It’s obviously spendy, but you can’t beat the view. Stop off at the bar for a high priced drink on top of the world before heading to the observatory.",2018-03-12 17:32:15,40.706807,-74.009489,-1
9859,One Dine,"285 Fulton St, New York, NY 10007","Come for the view, definitely not the food. If you're unlucky enough to strike a cloudy day then there's really no reason to be here.",2018-01-24 05:36:18,40.706807,-74.009489,-1
9860,Mezcali,"83 Maiden Ln (Gold Street), New York, NY 10038",All of the tacos are good!,2023-10-19 18:34:05,40.706807,-74.009489,1
9861,Mezcali,"83 Maiden Ln (Gold Street), New York, NY 10038",Literally all of the tacos are good!,2023-10-19 18:33:52,40.706807,-74.009489,1
9862,Mezcali,"83 Maiden Ln (Gold Street), New York, NY 10038",come for happy hour and sit at the bar! great food and drinks with the best bartenders 🌮🕺🏼,2023-07-19 22:32:15,40.706807,-74.009489,1
9863,Mezcali,"83 Maiden Ln (Gold Street), New York, NY 10038","Tomatillo bloody marys, sunrise burrito and huevos rancheros were all quite delicious! Nice and spacious for downtown NY too, and friendly service.",2022-02-21 01:39:25,40.706807,-74.009489,1
9864,Mezcali,"83 Maiden Ln (Gold Street), New York, NY 10038",great happy hour from 3-6 on weekdays. you have to try the mezcalita ❤️‍🔥🍹,2022-01-14 22:33:13,40.706807,-74.009489,1
9865,The Bar Room at Temple Court,"123 Nassau St, New York, NY 10038",Such a refreshing experience for me!,2024-04-26 14:48:18,40.706807,-74.009489,0
9866,The Bar Room at Temple Court,"123 Nassau St, New York, NY 10038","One of the standout features of The Bar Room at Temple Court is their impressive selection of drinks. From signature cocktails to a wide range of beers and spirits, there is something for everyone.",2024-04-19 06:54:48,40.706807,-74.009489,1
9867,The Bar Room at Temple Court,"123 Nassau St, New York, NY 10038","The name is actually ‘The Bar Room at The Beekman’. The drinks are overpriced, but it is worth it for the elegant ambiance.Reservation recommended.",2024-01-27 18:58:00,40.706807,-74.009489,1
9868,The Bar Room at Temple Court,"123 Nassau St, New York, NY 10038",You could drink this Paper Plate drink by the pitcher full… it’s gulpable!!!,2022-02-19 01:34:26,40.706807,-74.009489,0
9869,The Bar Room at Temple Court,"123 Nassau St, New York, NY 10038","Get the Coco's Old Fashioned and the Crispy Goat Cheese. My colleague had a dream about the goat cheese afterward, seriously. It's VERY good.",2021-12-08 20:17:17,40.706807,-74.009489,1
9870,Fish Market,"111 South St (btwn Peck Slip & Beekman St), New York, NY 10038",you have to order on mama’s menu. the best chef in the city! Say hi to Jeff at the bar he has the best hats 🍻,2023-11-11 05:05:32,40.706807,-74.009489,1
9871,Fish Market,"111 South St (btwn Peck Slip & Beekman St), New York, NY 10038",Don’t give up at the front door,2023-06-26 23:41:26,40.706807,-74.009489,0
9872,Fish Market,"111 South St (btwn Peck Slip & Beekman St), New York, NY 10038",Live eel fish from Bangladesh.,2022-12-23 16:11:35,40.706807,-74.009489,0
9873,Fish Market,"111 South St (btwn Peck Slip & Beekman St), New York, NY 10038",I am an exporter of Live EEL fish from Bangladesh at a reasonable price. if you are interested to import please feel free to contact at +8801717811288 or email: markcorporation7@gmail.com,2022-12-23 16:09:26,40.706807,-74.009489,1
9874,Fish Market,"111 South St (btwn Peck Slip & Beekman St), New York, NY 10038","The atmosphere is nothing but FUN!!! And Mommas food is delicious!!! The patrons are all your new best friends, just for sharing your smile!",2022-04-10 13:48:28,40.706807,-74.009489,1
9875,Ulysses',"58 Stone St (at Stone St), New York, NY 10004","Beer, happy hour, outdoors",2022-06-18 17:21:20,40.706807,-74.009489,1
9876,Ulysses',"58 Stone St (at Stone St), New York, NY 10004",Great place to sit outside on a warm NYC spring day.  Feels a bit timeless.,2021-05-08 15:56:57,40.706807,-74.009489,1
9877,Ulysses',"58 Stone St (at Stone St), New York, NY 10004",Great summer cocktails!  Get the summer mule!,2018-07-07 18:45:18,40.706807,-74.009489,1
9878,Ulysses',"58 Stone St (at Stone St), New York, NY 10004","Awful bar design, bad service, terrible food. Open late at least.",2018-05-03 15:31:52,40.706807,-74.009489,-1
9879,Ulysses',"58 Stone St (at Stone St), New York, NY 10004",Great fun brunch,2018-03-31 21:29:01,40.706807,-74.009489,1
9880,Schilling,"109 Washington St, New York, NY 10006","Chicken Schnitzel is great, nice cozy atmosphere too",2022-10-30 15:10:38,40.706807,-74.009489,1
9881,Schilling,"109 Washington St, New York, NY 10006",My favorite is to get the spätzle and Brussels sprouts and mix them together.,2020-01-19 15:53:27,40.706807,-74.009489,1
9882,Schilling,"109 Washington St, New York, NY 10006",Wiener schnitzel and apple strudel! To die for!,2019-07-15 21:51:46,40.706807,-74.009489,-1
9883,Schilling,"109 Washington St, New York, NY 10006","The schnitzel is really good, also the toast with toppings’ options are good but just be aware they’re small so won’t fill you up",2018-05-19 00:45:35,40.706807,-74.009489,1
9884,Schilling,"109 Washington St, New York, NY 10006",Happy Hour until 6pm! Discounted drinks.,2018-05-04 22:17:47,40.706807,-74.009489,1
9885,Toro Loco,"15 Stone St, New York, NY 10004",Try the Quesadillas with Chicken!!!,2023-08-03 02:22:38,40.706807,-74.009489,0
9886,Toro Loco,"15 Stone St, New York, NY 10004",Lively brunch spot with a impromptu burlesque show!,2019-11-15 18:36:03,40.706807,-74.009489,1
9887,Toro Loco,"15 Stone St, New York, NY 10004","Perfect after work spot for drinks, the food was great, lots of good vegetarian options.",2019-09-29 15:19:02,40.706807,-74.009489,1
9888,Toro Loco,"15 Stone St, New York, NY 10004","Thrillist Top 5 Wings NYC: Pick a drink heavy on tequila, order the Toro Loco wings -- they’re sweet, saucy, and ideal for soaking up a championship level of liquor",2019-04-26 20:04:26,40.706807,-74.009489,1
9889,Toro Loco,"15 Stone St, New York, NY 10004",Guacamole is yummy,2019-04-19 22:44:39,40.706807,-74.009489,1
9890,Wf Beer Garden,"33 Vesey St, New York, NY 10007",A great place to take a break from tourist-ing.,2024-06-16 12:28:17,40.706807,-74.009489,1
9891,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038",Good spot for a drink,2020-02-26 20:06:42,40.706807,-74.009489,1
9892,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038","Small bar with additional seating upstairs. Fair cocktail list, good food, and rotating beer list. Solid spot for watching a game and grabbing a drink.",2018-03-30 11:51:00,40.706807,-74.009489,1
9893,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038",Pigs in a blanket!!,2018-02-11 14:58:47,40.706807,-74.009489,0
9894,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038","Great atmosphere, little corner bar with old brick walls. Barkeeps are very griendly and welcoming",2018-01-26 00:15:56,40.706807,-74.009489,1
9895,The Hideaway,"22 Peck Slip (Pearl Street), New York, NY 10038","Cozy and chill. The bar staff are so incredibly friendly and attentive, make you feel like an old friend. They make great drinks too 👌🏼",2017-03-31 03:31:46,40.706807,-74.009489,1
9896,Pearl Alley,"89 South St, New York, NY 10038","Asked for a spicy margarita, they gave us a regular margarita with spicy salt. Not how it's done. Tacos are literally Taco Bell quality, and wings were too crispy.",2023-09-03 03:46:12,40.706807,-74.009489,0
9897,Pearl Alley,"89 South St, New York, NY 10038",🥂😏🌇🏳️‍🌈🌈💖☀️🎶🍹🏳️‍⚧️🪩🧜🏻,2023-06-23 02:07:30,40.706807,-74.009489,0
9898,Pearl Alley,"89 South St, New York, NY 10038",the negroni bar is delicious with options for non-gin drinkers too!!,2022-02-17 23:23:43,40.706807,-74.009489,1
9899,Statue Cruises - Special Events and Harbor Cruises,"New York, NY 10004",Good experience.,2016-03-16 18:19:23,40.706807,-74.009489,1
9900,Statue Cruises - Special Events and Harbor Cruises,"New York, NY 10004",Week trained personnel and heating boats. Best way to visit Ellis Island and the Statue of Liberty.,2016-01-21 00:05:38,40.706807,-74.009489,1
9901,Statue Cruises - Special Events and Harbor Cruises,"New York, NY 10004",Awesome views of the statue,2015-11-10 02:57:50,40.706807,-74.009489,1
9902,Statue Cruises - Special Events and Harbor Cruises,"New York, NY 10004",Just waiting to pull out,2014-10-02 14:22:05,40.706807,-74.009489,0
9903,Statue Cruises - Special Events and Harbor Cruises,"New York, NY 10004","Compre o ingresso com antecedência e logo para o primeiro horário do dia, pois é bem mais sossegado.",2014-08-17 17:26:26,40.706807,-74.009489,0
9904,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005",Try the Shepherds Pie. Seasoned just right.,2022-07-30 18:46:32,40.706807,-74.009489,0
9905,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005",Great bar to hang out in for hours.,2021-06-25 02:24:53,40.706807,-74.009489,1
9906,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005","Great lunch menu. The food is very good. Get the cream of spinach soup, pork tenderloins with greens and mash. Fish and chips with tartar and malt vinegar is fantastic.",2021-04-26 18:54:28,40.706807,-74.009489,1
9907,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005","beer, drinks and mostly – people!",2020-02-23 03:42:24,40.706807,-74.009489,0
9908,Killarney Rose,"127 Pearl St (btwn Hanover & Wall St), New York, NY 10005",Quite loud and crowded after work. A good time with the right group of people and if you can get a table reserved.,2019-11-22 09:07:12,40.706807,-74.009489,1
9909,Chase Sapphire Lounge,"19 Fulton St (at Front St), New York, NY 10038",Exclusive hand roll and cocktail at the bar,2022-09-18 17:51:24,40.706807,-74.009489,1
9910,Chase Sapphire Lounge,"19 Fulton St (at Front St), New York, NY 10038","outdoor lounge open only to chase sapphire members with private access to the neighboring tiki bar, plus jenga, corn hole, connect four, and various instagram bait.",2022-07-16 22:14:43,40.706807,-74.009489,0
9911,Chase Sapphire Lounge,"19 Fulton St (at Front St), New York, NY 10038",Free seating and charging stations in the lounge for card members.,2019-07-28 23:28:54,40.706807,-74.009489,1
